mobile_id,battery_power,bluetooth,clock_speed,dual_sim,front_cam,four_g,int_memory,mobile_depth,mobile_wt,n_cores,primary_cam,px_height,px_width,ram,screen_ht,screen_wid,talk_time,three_g,touch_screen,wifi,price_class
100901,,No,0.2,,,No,,0.6,134,,2,,63,,9,7,2,No,No,,0
100902,1678,Yes,2.3,Yes,11,No,Low,0.5,192,1,14,418,1763,574,5,3,19,Yes,No,No,0
100903,556,Yes,4.2,Yes,2,Yes,Medium,0.1,44,6,4,450,947,3080,20,16,27,Yes,No,Yes,0
100904,1790,Yes,2.3,Yes,3,Yes,Medium,0.5,100,3,11,396,1980,3568,6,2,18,Yes,No,Yes,0
100905,557,No,1.9,Yes,0,Yes,Medium,0.5,171,3,1,910,1991,1078,14,8,15,Yes,Yes,No,0
100906,781,Yes,2.0,Yes,5,No,Low,0.5,22,10,21,950,1382,2082,5,2,12,Yes,Yes,Yes,0
100907,1178,No,2.7,No,6,Yes,Medium,0.1,181,2,13,459,454,275,18,1,24,Yes,Yes,No,0
100908,1677,No,1.8,Yes,4,No,Low,0.7,124,6,8,271,1477,3771,15,6,12,Yes,No,No,0
100909,689,No,0.5,No,19,Yes,Low,0.6,201,2,20,1644,1826,2874,17,14,6,Yes,Yes,Yes,0
100910,644,Yes,2.7,No,0,No,Medium,0.7,157,8,3,311,881,1262,12,1,15,Yes,No,No,0
100911,1077,Yes,1.7,Yes,1,No,Medium,0.8,86,7,13,135,1892,3902,9,3,3,Yes,No,No,0
100912,1193,Yes,0.5,No,5,Yes,Medium,0.6,120,5,9,747,1714,1839,24,7,5,Yes,Yes,Yes,0
100913,994,No,1.2,Yes,4,No,Medium,0.9,164,2,17,296,839,3104,17,7,11,No,No,No,0
100914,1130,No,1.8,Yes,0,No,Medium,0.9,101,1,8,1495,1579,315,14,5,11,Yes,Yes,No,0
100915,1130,Yes,0.5,Yes,1,Yes,Medium,0.7,130,1,14,593,1327,432,6,1,10,Yes,Yes,Yes,0
100916,1141,No,3.2,No,16,Yes,Medium,0.2,78,8,21,402,785,2504,9,0,9,Yes,Yes,Yes,0
100917,690,Yes,0.2,Yes,8,Yes,Medium,0.1,231,0,20,1414,1826,3202,22,12,7,Yes,No,Yes,0
100918,1131,Yes,1.4,No,12,No,Medium,0.4,79,5,14,607,1379,3000,14,9,12,Yes,Yes,No,1
100919,1528,Yes,1.8,Yes,3,Yes,Medium,0.8,129,5,6,454,1762,1282,11,9,11,Yes,Yes,Yes,0
100920,775,Yes,2.3,No,4,Yes,High,1.1,94,0,9,97,1900,2187,14,14,8,Yes,Yes,Yes,0
100921,662,No,0.5,,,No,Medium,0.8,138,1,10,,1224,2125,17,15,15,No,Yes,Yes,0
100922,1347,No,0.9,Yes,8,Yes,Medium,0.8,108,6,15,961,1008,3836,15,3,14,Yes,No,Yes,1
100923,881,Yes,1.8,Yes,13,No,Low,1.4,191,6,15,748,1777,2032,22,9,6,Yes,Yes,Yes,0
100924,1105,Yes,1.1,No,6,No,Medium,1.2,175,4,24,707,1162,778,21,19,21,No,Yes,Yes,0
100925,355,Yes,1.4,Yes,4,No,Medium,0.9,185,9,1,1021,1131,1740,16,9,1,Yes,Yes,Yes,0
100926,1647,Yes,0.0,Yes,13,Yes,Medium,1.0,136,9,25,414,1420,1446,26,27,4,Yes,Yes,Yes,0
100927,991,Yes,1.8,No,0,Yes,Low,1.3,228,0,2,99,1603,2208,14,16,8,Yes,Yes,Yes,0
100928,1129,No,3.1,No,1,No,Medium,0.7,204,3,1,1565,1974,1413,16,12,1,No,Yes,No,0
100929,1908,No,0.5,No,9,Yes,Medium,1.0,111,2,19,140,1046,2944,19,17,17,Yes,No,Yes,0
100930,1172,Yes,2.1,Yes,,No,Medium,0.1,95,3,7,1314,1884,1107,7,3,5,No,No,No,0
100931,2035,Yes,1.5,No,20,No,High,0.7,190,1,22,1729,1711,3315,1,2,12,Yes,Yes,No,1
100932,1521,No,3.2,Yes,5,No,Medium,1.1,234,1,1,747,553,656,10,3,6,Yes,Yes,Yes,0
100933,1393,Yes,1.8,Yes,1,No,Medium,0.6,91,1,19,1505,1460,3223,17,18,0,No,No,No,1
100934,594,No,0.8,No,2,Yes,Medium,0.1,132,5,3,1011,1263,3087,16,4,4,Yes,Yes,Yes,0
100935,1522,Yes,4.0,No,0,No,Medium,0.1,173,8,1,1173,1583,2115,15,14,15,Yes,No,Yes,1
100936,514,No,0.4,Yes,4,No,Medium,0.9,98,1,11,2,1903,1123,15,10,15,No,No,No,0
100937,1397,Yes,2.6,Yes,3,No,High,1.0,80,4,12,231,1639,931,14,14,19,Yes,No,No,0
100938,1461,No,0.0,No,3,Yes,Low,1.0,44,0,6,501,954,2186,27,0,11,Yes,Yes,Yes,1
100939,1014,No,1.7,Yes,2,Yes,High,0.2,215,9,3,533,1495,967,4,1,0,Yes,Yes,Yes,0
100940,922,No,1.8,Yes,3,No,Medium,0.6,162,7,6,553,1418,4072,14,5,10,Yes,Yes,Yes,0
100941,580,Yes,2.1,Yes,0,No,Medium,0.4,135,4,5,404,898,3565,12,11,8,Yes,No,Yes,0
100942,1739,Yes,2.1,Yes,1,Yes,Medium,1.1,86,3,1,185,1491,3010,12,7,21,Yes,No,Yes,0
100943,604,No,0.2,Yes,2,No,High,0.7,155,3,2,443,780,523,20,14,8,No,No,Yes,0
100944,1186,Yes,0.5,Yes,2,No,Medium,0.4,160,8,4,68,584,2361,17,8,7,Yes,No,No,0
100945,1218,Yes,3.5,Yes,2,No,High,0.3,233,1,15,19,707,2652,2,10,17,Yes,Yes,Yes,0
100946,2032,Yes,0.3,Yes,4,Yes,High,1.2,224,0,9,1160,1448,3152,23,7,10,Yes,Yes,Yes,1
100947,949,No,2.0,Yes,9,No,Medium,0.0,154,1,14,1057,1819,3467,11,7,20,Yes,No,No,0
100948,1327,Yes,2.0,Yes,4,Yes,High,0.3,80,5,5,41,922,2259,11,1,10,Yes,Yes,No,0
100949,1055,Yes,3.0,Yes,8,No,Medium,0.6,130,5,13,41,1301,1832,19,18,16,Yes,No,Yes,0
100950,512,No,0.2,Yes,25,Yes,Low,0.4,150,3,28,354,1295,2264,19,4,2,Yes,Yes,Yes,0
100951,1009,No,2.9,Yes,16,Yes,Low,0.4,187,6,18,286,507,955,10,7,19,Yes,No,Yes,0
100952,623,No,1.4,Yes,0,Yes,Low,0.2,189,3,1,778,844,3510,14,4,18,Yes,No,Yes,0
100953,1068,No,2.0,Yes,1,Yes,Medium,0.9,184,7,13,186,1998,1803,5,4,7,Yes,No,No,0
100954,1836,No,1.1,Yes,0,No,Low,0.7,104,5,1,168,1068,2469,18,6,7,Yes,Yes,Yes,0
100955,879,No,0.5,Yes,1,Yes,Medium,0.2,174,9,4,83,1786,1622,18,18,11,Yes,No,No,0
100956,1089,Yes,0.9,Yes,,Yes,Low,0.7,145,5,15,636,1259,2765,13,12,10,Yes,No,Yes,0
100957,1375,No,0.5,Yes,2,Yes,Medium,0.1,194,2,3,227,772,1947,15,13,15,Yes,Yes,Yes,0
100958,1488,Yes,0.9,Yes,4,Yes,Low,0.1,150,8,20,101,972,3707,9,0,3,Yes,No,Yes,0
100959,1691,No,1.1,Yes,12,Yes,High,0.6,123,3,19,191,891,2318,12,4,2,Yes,No,No,0
100960,774,Yes,0.6,Yes,2,Yes,Low,0.4,136,1,4,1713,1865,2614,7,0,14,Yes,Yes,Yes,0
100961,731,Yes,0.5,Yes,0,Yes,Medium,0.5,130,8,0,424,1032,1774,12,8,10,Yes,No,No,0
100962,1576,Yes,2.0,No,0,Yes,Medium,0.6,148,3,0,410,1551,1379,17,1,16,Yes,No,Yes,0
100963,882,No,3.2,No,10,Yes,Medium,0.9,133,4,15,1442,1390,3995,13,7,13,Yes,Yes,No,0
100964,409,Yes,0.5,Yes,16,Yes,High,0.9,136,11,17,752,689,2606,19,11,12,Yes,Yes,Yes,0
100965,774,Yes,0.6,Yes,2,Yes,Low,0.4,136,1,4,1713,1865,2614,7,0,14,Yes,Yes,Yes,0
100966,924,No,0.5,Yes,0,Yes,Medium,0.3,167,8,6,108,1813,1620,17,15,12,Yes,No,No,0
100967,1241,Yes,1.9,Yes,0,Yes,Low,0.9,134,12,11,1229,1680,3832,21,3,9,Yes,No,Yes,0
100968,1895,No,3.1,No,1,Yes,Medium,0.5,192,8,1,1322,1934,260,17,6,3,Yes,Yes,Yes,0
100969,831,Yes,3.1,No,0,Yes,High,0.1,87,3,22,1178,1982,2369,18,8,15,Yes,No,No,0
100970,1673,Yes,1.0,Yes,1,No,Medium,1.0,175,6,5,176,493,2706,23,7,15,Yes,Yes,Yes,0
100971,914,Yes,0.7,No,1,Yes,Medium,0.9,198,5,4,740,840,3736,14,8,5,Yes,No,No,0
100972,1797,Yes,2.5,No,1,No,Medium,1.1,191,0,8,995,1338,3597,17,4,1,Yes,Yes,No,1
100973,1269,No,1.8,Yes,13,No,Medium,0.1,143,5,16,227,740,3222,13,1,0,No,Yes,Yes,0
100974,1504,No,2.3,,,No,High,0.9,182,1,2,,1923,3059,6,5,10,No,Yes,No,0
100975,1445,Yes,3.7,Yes,2,Yes,Low,0.1,194,8,3,265,1787,3325,6,4,21,Yes,Yes,Yes,0
100976,1637,Yes,2.9,Yes,3,Yes,Medium,1.2,138,10,6,1122,1275,874,10,12,27,Yes,No,No,0
100977,1074,No,3.8,Yes,24,Yes,High,1.0,57,7,26,694,1723,3097,25,1,23,Yes,Yes,Yes,1
100978,909,Yes,1.1,Yes,12,Yes,Medium,0.8,98,3,13,693,1010,2793,13,1,20,Yes,No,No,0
100979,854,No,1.0,No,5,Yes,Low,0.9,101,4,9,730,1148,3115,7,0,2,Yes,No,No,0
100980,1616,Yes,1.1,Yes,3,No,Medium,0.4,110,3,4,630,1617,2580,1,3,17,Yes,Yes,Yes,1
100981,1904,No,1.0,No,4,Yes,Medium,0.5,131,4,5,1436,1818,2386,9,3,16,Yes,No,Yes,1
100982,2070,Yes,0.5,Yes,9,Yes,Medium,0.4,50,10,30,393,520,3589,6,2,25,Yes,Yes,No,0
100983,543,Yes,0.5,Yes,4,Yes,Medium,0.7,132,5,7,693,1031,933,14,0,5,Yes,Yes,No,0
100984,931,Yes,0.5,No,5,Yes,Low,0.2,245,6,11,1178,1245,615,15,12,13,Yes,Yes,Yes,0
100985,1201,Yes,0.5,No,2,No,Low,1.0,99,7,7,306,558,495,15,6,14,Yes,Yes,Yes,0
100986,1528,No,2.3,Yes,1,No,High,0.9,190,0,2,21,1931,3062,6,5,9,No,Yes,No,0
100987,851,Yes,0.1,Yes,2,Yes,Medium,1.4,155,3,27,261,767,1706,11,4,15,Yes,Yes,Yes,0
100988,926,Yes,0.8,Yes,0,No,Medium,0.6,176,10,9,539,819,669,22,22,13,Yes,Yes,Yes,0
100989,1144,Yes,1.5,,,No,Medium,0.4,189,1,11,,724,3252,16,0,8,No,No,No,0
100990,523,Yes,1.4,Yes,8,Yes,Medium,0.0,117,3,20,578,599,3697,15,0,5,Yes,No,Yes,0
100991,961,No,0.5,Yes,5,No,Low,0.6,257,2,4,1616,1592,2943,21,4,12,Yes,Yes,No,0
100992,1860,Yes,2.3,No,4,Yes,Low,0.1,176,2,5,300,1470,2321,8,5,9,Yes,Yes,Yes,0
100993,1436,Yes,2.4,Yes,3,Yes,Medium,0.3,106,5,4,189,1411,2488,8,4,8,Yes,No,No,0
100994,1351,No,0.5,Yes,23,Yes,Medium,0.7,62,4,18,1370,1693,988,15,15,15,Yes,Yes,Yes,0
100995,,No,1.0,,,Yes,,0.1,142,,16,,1026,,15,6,4,Yes,No,,0
100996,765,Yes,2.5,Yes,17,Yes,Low,0.1,66,2,15,600,785,1963,15,14,5,Yes,No,Yes,0
100997,605,No,1.5,No,9,Yes,Low,0.9,162,2,14,329,656,2301,15,9,8,Yes,No,No,0
100998,1335,No,1.7,No,1,Yes,High,0.6,244,9,1,352,1299,3549,17,22,3,Yes,Yes,No,1
100999,659,No,2.2,No,0,Yes,Medium,0.7,151,8,2,924,1877,3925,8,1,10,Yes,Yes,Yes,0
101000,514,No,0.5,Yes,16,Yes,Low,0.7,137,3,18,328,1314,2387,19,0,5,Yes,No,No,0
101001,598,Yes,0.1,Yes,1,Yes,High,1.1,20,9,15,823,2006,1591,30,23,17,Yes,Yes,Yes,0
101002,1392,Yes,0.3,Yes,1,Yes,Medium,0.2,240,0,1,171,656,1833,23,23,17,Yes,Yes,Yes,0
101003,1224,Yes,2.0,Yes,8,Yes,Medium,0.3,202,3,25,682,737,3142,7,6,15,Yes,Yes,Yes,1
101004,628,Yes,1.8,No,5,No,Medium,0.2,87,6,6,1047,1534,1337,12,7,14,No,Yes,No,0
101005,850,No,2.3,No,10,Yes,Low,0.1,103,8,14,834,1982,3452,9,4,9,Yes,Yes,Yes,0
101006,1654,Yes,3.2,Yes,2,Yes,Medium,1.0,117,2,7,477,1515,1206,4,3,11,Yes,Yes,No,0
101007,1263,Yes,2.0,No,0,No,Low,0.4,146,6,3,954,1609,1958,9,6,4,Yes,Yes,Yes,0
101008,984,Yes,1.8,Yes,14,No,Low,0.2,141,6,7,979,970,3670,12,6,34,Yes,No,Yes,0
101009,1338,Yes,1.2,No,7,Yes,Low,0.8,98,9,14,21,796,1673,13,4,21,Yes,No,Yes,0
101010,1409,No,2.2,Yes,3,No,Medium,0.8,99,8,1,268,832,3746,19,7,3,Yes,No,Yes,0
101011,1170,Yes,1.2,No,4,No,Medium,0.4,83,8,15,27,1722,1073,6,4,8,Yes,Yes,No,0
101012,1313,Yes,0.7,Yes,2,Yes,Medium,1.0,69,12,10,1074,1594,2617,13,9,8,Yes,Yes,No,1
101013,957,No,1.0,Yes,15,No,Low,0.9,120,1,21,1630,1922,1483,17,2,14,Yes,No,No,0
101014,1243,No,0.9,Yes,1,No,Low,0.6,167,2,1,456,1206,1061,10,0,3,Yes,No,Yes,0
101015,1362,Yes,0.4,Yes,2,Yes,Low,0.6,82,2,0,203,916,3388,1,2,4,Yes,Yes,Yes,0
101016,875,No,2.9,Yes,1,Yes,Low,0.2,74,8,2,786,805,1443,19,13,5,Yes,Yes,Yes,0
101017,957,Yes,2.5,No,4,No,Low,0.8,107,5,10,1201,1485,1846,12,5,7,Yes,No,Yes,0
101018,861,Yes,0.6,No,6,No,Low,0.5,132,3,8,40,1275,1582,12,5,1,No,No,Yes,0
101019,662,Yes,1.0,Yes,0,Yes,Medium,0.1,105,7,3,702,1484,3608,19,16,6,Yes,Yes,Yes,0
101020,706,Yes,4.2,No,5,No,Medium,1.4,224,3,19,203,880,3303,9,7,19,Yes,Yes,Yes,0
101021,1399,Yes,3.0,Yes,2,No,Medium,0.3,100,4,12,453,921,2580,23,3,8,Yes,No,Yes,1
101022,1204,Yes,2.6,No,0,No,Low,0.3,199,7,3,480,1482,1724,11,2,19,Yes,No,No,0
101023,,No,0.5,,,Yes,,1.0,189,5,1,,1199,,16,12,20,Yes,No,No,0
101024,1869,Yes,1.2,Yes,4,Yes,Medium,1.1,162,7,15,425,1548,3335,20,16,13,Yes,Yes,Yes,0
101025,1486,No,0.6,No,5,Yes,Medium,0.4,153,8,11,1745,1964,1607,21,21,1,Yes,Yes,No,1
101026,1892,No,3.2,No,1,Yes,Medium,0.5,192,8,0,1336,1932,242,17,5,2,Yes,Yes,Yes,0
101027,735,Yes,1.2,Yes,0,Yes,High,0.6,91,7,8,1366,1725,2803,3,2,16,Yes,No,Yes,0
101028,1581,Yes,1.0,No,9,No,Medium,0.4,172,4,19,693,850,1384,19,9,2,No,Yes,Yes,0
101029,669,Yes,0.8,Yes,2,Yes,High,0.2,180,6,3,549,890,2262,14,10,22,Yes,Yes,No,0
101030,1244,Yes,2.4,No,8,No,Medium,0.2,168,4,9,311,1799,305,11,10,20,Yes,No,No,0
101031,1732,Yes,1.1,No,4,Yes,Low,0.8,119,8,9,824,881,1308,16,7,11,Yes,No,Yes,0
101032,1694,Yes,0.6,No,0,Yes,Medium,0.3,102,7,7,377,549,2298,17,5,2,Yes,Yes,No,0
101033,712,No,0.5,No,6,No,Medium,0.5,86,2,11,1245,1309,2001,11,10,12,Yes,Yes,Yes,0
101034,1557,Yes,3.9,Yes,18,No,Medium,1.2,109,8,26,281,706,3671,18,1,17,No,No,Yes,0
101035,1908,Yes,2.3,No,23,No,Medium,0.6,151,3,22,1504,1578,3990,7,2,5,Yes,Yes,Yes,0
101036,1580,No,3.2,No,2,Yes,Medium,0.6,115,5,12,1437,1807,3869,17,11,8,Yes,Yes,Yes,1
101037,1762,Yes,2.7,Yes,13,Yes,Medium,0.9,189,1,14,301,524,1894,14,10,20,Yes,Yes,Yes,0
101038,1253,Yes,0.5,Yes,5,Yes,Low,0.2,152,2,19,685,714,1878,15,0,4,Yes,Yes,No,0
101039,1802,No,2.7,Yes,0,Yes,Low,0.6,101,7,9,253,590,696,14,7,3,Yes,Yes,No,0
101040,1413,No,0.5,Yes,5,No,Medium,0.3,117,5,11,187,517,3383,16,5,2,No,No,No,0
101041,1836,Yes,1.4,Yes,5,Yes,Medium,0.0,98,5,17,503,1074,3115,4,2,27,Yes,Yes,No,1
101042,834,No,0.5,Yes,0,No,High,1.0,94,4,6,38,1285,3140,6,0,1,No,No,No,0
101043,868,Yes,0.9,No,5,No,Low,0.4,137,4,7,40,1311,1519,13,0,2,No,No,Yes,0
101044,1774,Yes,0.2,No,6,Yes,Medium,0.9,64,4,24,987,1183,2402,22,2,19,Yes,Yes,No,1
101045,,Yes,2.5,,,Yes,,0.7,83,,15,,1105,,16,10,2,Yes,No,,0
101046,955,No,0.5,Yes,4,No,Medium,0.9,143,5,8,1248,1511,1432,12,9,9,Yes,Yes,Yes,0
101047,451,Yes,1.7,No,11,Yes,Medium,0.2,189,9,18,243,829,3480,15,4,9,Yes,Yes,Yes,0
101048,1536,Yes,4.4,No,3,Yes,High,1.1,61,6,4,501,1855,616,13,1,0,Yes,No,Yes,0
101049,1317,Yes,0.4,Yes,5,Yes,Low,0.4,164,1,24,579,1225,2781,3,1,1,Yes,No,Yes,1
101050,1751,Yes,2.8,Yes,14,Yes,Low,0.4,161,10,19,1279,2001,1900,17,12,5,Yes,No,Yes,0
101051,1061,Yes,2.1,No,3,Yes,Medium,0.1,109,7,4,138,1330,999,16,12,9,Yes,Yes,No,0
101052,1727,Yes,2.1,Yes,10,No,Medium,0.3,158,6,18,376,1288,512,5,2,6,No,No,No,0
101053,867,No,1.7,Yes,1,Yes,Medium,0.5,238,8,0,1164,1409,817,18,11,7,Yes,No,Yes,0
101054,1820,Yes,1.4,No,5,No,Medium,0.9,163,7,10,202,1884,2481,11,9,11,No,No,No,0
101055,1954,No,0.6,Yes,8,No,Low,0.9,126,3,9,673,690,3438,17,12,13,Yes,No,No,0
101056,1132,Yes,1.0,Yes,0,Yes,High,0.9,164,2,2,358,520,498,3,0,19,Yes,Yes,No,0
101057,1019,No,2.7,No,3,No,Medium,1.1,110,1,14,842,1991,1067,5,4,6,No,No,No,0
101058,1844,Yes,3.1,Yes,18,Yes,High,0.8,97,2,28,1265,1723,634,12,0,19,Yes,No,Yes,0
101059,1073,No,2.3,Yes,0,Yes,Medium,1.0,193,7,14,152,2018,1813,3,3,6,Yes,No,No,0
101060,1012,No,0.5,Yes,4,No,Medium,0.1,161,4,6,882,1195,2802,8,0,10,Yes,Yes,No,1
101061,1445,Yes,2.6,No,1,No,Medium,0.0,151,4,4,863,975,3155,20,20,2,Yes,No,No,1
101062,594,No,2.1,Yes,9,No,High,0.8,104,8,15,895,1845,3243,17,14,10,No,No,No,0
101063,1519,Yes,3.5,No,29,Yes,Low,0.4,208,6,23,570,826,505,4,4,1,Yes,No,Yes,0
101064,1162,No,1.0,No,0,No,Medium,0.5,104,4,10,332,866,1404,10,3,15,Yes,Yes,Yes,0
101065,1564,Yes,0.1,Yes,6,Yes,Medium,0.1,138,0,2,913,1129,1322,12,3,20,Yes,No,Yes,0
101066,1180,Yes,0.1,Yes,5,Yes,Low,0.5,259,6,3,450,1048,664,7,1,8,Yes,Yes,Yes,0
101067,801,No,2.6,Yes,6,No,High,0.1,191,5,8,93,460,3757,11,1,2,Yes,Yes,No,0
101068,1464,Yes,0.5,,,No,,0.9,117,2,14,,1168,3927,5,3,15,No,Yes,Yes,0
101069,832,Yes,0.5,Yes,1,Yes,Low,0.1,165,5,2,9,1944,3946,12,5,14,Yes,Yes,Yes,0
101070,2033,No,1.6,Yes,3,Yes,High,1.2,30,0,12,257,654,630,4,8,17,Yes,Yes,No,0
101071,625,Yes,1.9,,,Yes,Medium,0.2,191,1,20,,550,3801,10,6,2,Yes,No,No,0
101072,1889,No,2.8,Yes,7,No,Medium,0.8,115,9,9,1110,1369,331,12,9,21,No,Yes,No,0
101073,1269,No,3.1,Yes,2,Yes,Medium,0.2,176,3,3,575,863,412,7,4,3,Yes,Yes,Yes,0
101074,1703,Yes,0.8,Yes,9,Yes,Medium,0.1,121,0,4,247,685,3783,2,8,25,Yes,No,Yes,0
101075,863,Yes,1.0,Yes,2,Yes,High,0.7,119,7,12,699,1067,3931,16,16,24,Yes,Yes,Yes,0
101076,1273,Yes,2.9,Yes,4,No,Medium,1.0,176,10,17,987,1725,1739,7,5,15,Yes,Yes,Yes,1
101077,1680,Yes,1.2,Yes,6,Yes,Medium,0.7,168,4,7,679,1231,1459,15,3,2,Yes,Yes,No,0
101078,1142,No,3.4,Yes,6,No,Medium,0.5,66,4,19,162,1187,2545,15,16,13,Yes,Yes,No,0
101079,1956,Yes,3.0,No,16,Yes,Medium,0.3,221,10,11,595,1477,844,6,1,12,Yes,Yes,Yes,0
101080,1263,No,0.5,No,12,No,High,0.3,175,5,18,178,1883,1183,14,3,17,No,No,Yes,0
101081,981,No,2.8,Yes,6,No,Low,0.1,151,1,7,77,1126,1418,21,20,19,Yes,No,Yes,0
101082,1498,Yes,0.7,No,3,Yes,Low,0.1,170,7,4,347,1076,3358,7,3,19,Yes,No,No,0
101083,1583,No,2.9,No,5,Yes,Low,0.1,109,8,5,838,812,2213,22,11,0,Yes,Yes,No,1
101084,1773,Yes,2.5,No,16,Yes,Medium,0.6,170,6,18,1215,1472,3566,17,6,13,Yes,No,Yes,1
101085,1346,Yes,3.3,Yes,5,No,Medium,0.9,148,3,18,309,937,2497,20,1,7,Yes,No,Yes,1
101086,478,Yes,2.6,No,2,No,High,0.7,175,5,7,623,1334,240,11,12,19,No,No,Yes,0
101087,611,No,1.6,Yes,1,Yes,Medium,0.1,123,7,1,4,512,3474,15,6,11,Yes,Yes,Yes,0
101088,591,Yes,3.5,Yes,0,Yes,High,0.4,217,9,0,146,713,3348,0,1,5,Yes,Yes,Yes,0
101089,1531,Yes,0.1,Yes,4,No,Medium,0.1,122,1,5,961,1244,1347,14,5,16,Yes,No,Yes,0
101090,1298,No,1.0,Yes,3,No,Medium,0.6,102,5,12,605,1364,2297,9,1,10,Yes,No,Yes,1
101091,2032,No,0.5,Yes,1,No,Medium,0.8,188,4,2,487,1171,677,17,1,5,Yes,Yes,Yes,0
101092,765,Yes,2.5,No,3,No,Medium,0.3,88,8,11,1364,1851,2256,6,1,19,No,Yes,Yes,0
101093,577,Yes,2.7,Yes,5,Yes,Low,0.6,171,1,20,458,1768,2871,5,2,18,Yes,Yes,Yes,0
101094,1354,Yes,0.7,Yes,3,Yes,Medium,0.5,136,4,6,297,918,2090,5,1,13,Yes,Yes,No,0
101095,1583,Yes,2.1,Yes,11,No,Low,0.7,148,7,16,942,1651,1704,17,13,2,Yes,No,Yes,0
101096,1020,No,1.5,No,13,Yes,Low,0.7,96,3,18,870,1613,1142,13,9,8,Yes,No,Yes,0
101097,1612,No,2.6,Yes,8,Yes,Low,0.5,158,3,6,1009,1299,3988,18,22,2,Yes,Yes,Yes,0
101098,1296,No,0.5,Yes,2,No,High,0.1,153,9,2,628,663,1038,14,15,3,No,Yes,Yes,0
101099,1286,Yes,2.5,Yes,8,Yes,Medium,1.0,88,3,16,512,978,776,17,7,2,Yes,Yes,No,0
101100,1825,Yes,1.1,No,8,Yes,Medium,0.3,101,0,11,1244,1856,3370,13,11,10,Yes,No,No,1
101101,1708,Yes,2.4,Yes,18,Yes,Medium,0.1,109,1,19,233,517,3388,6,4,16,Yes,Yes,Yes,0
101102,1553,Yes,4.6,No,3,Yes,High,1.2,53,6,5,503,1886,620,14,1,1,Yes,No,Yes,0
101103,1540,No,0.7,Yes,1,No,Medium,0.8,197,7,12,704,822,1591,19,0,2,Yes,No,Yes,1
101104,1723,Yes,1.4,Yes,17,Yes,Low,0.7,230,2,20,1187,1087,2773,2,1,4,Yes,Yes,No,0
101105,1203,Yes,1.1,No,4,Yes,Low,0.5,123,0,17,508,1246,2671,3,9,2,Yes,No,Yes,1
101106,1998,No,2.5,Yes,5,No,Medium,0.2,214,4,3,333,849,1415,8,7,27,No,No,Yes,0
101107,933,Yes,0.3,Yes,7,No,Low,0.6,66,1,19,286,676,2254,1,3,2,Yes,Yes,Yes,1
101108,529,No,2.3,No,0,No,Medium,0.1,174,1,0,103,1775,1051,17,13,12,Yes,No,No,0
101109,1510,No,2.9,No,0,No,Medium,0.2,118,3,1,187,1809,1150,8,3,20,No,Yes,Yes,0
101110,1722,Yes,3.0,Yes,15,Yes,Medium,0.3,257,2,17,1824,1904,3305,28,19,30,Yes,Yes,No,1
101111,832,Yes,0.5,No,5,Yes,Medium,0.6,198,1,8,343,1431,1666,15,4,20,Yes,Yes,Yes,0
101112,1566,Yes,0.5,Yes,0,No,Medium,0.5,126,2,0,1603,1930,659,14,9,13,Yes,Yes,Yes,0
101113,2207,Yes,3.0,No,8,No,Low,1.0,93,8,24,1986,1945,1283,19,21,21,Yes,Yes,Yes,0
101114,851,Yes,3.0,No,1,No,Low,0.1,102,7,3,42,1294,434,9,5,15,Yes,Yes,Yes,0
101115,490,No,2.5,Yes,1,Yes,Low,0.4,131,8,3,326,875,1154,9,1,9,Yes,Yes,Yes,0
101116,1750,Yes,2.7,Yes,8,No,Low,0.7,195,6,5,1108,1335,3999,10,7,13,Yes,Yes,Yes,0
101117,1824,No,1.5,Yes,2,No,Medium,0.9,151,5,5,606,1399,3826,17,8,14,Yes,Yes,Yes,1
101118,1142,No,0.7,Yes,2,No,Low,0.1,120,1,35,1385,1620,2469,17,6,1,Yes,Yes,Yes,0
101119,1547,No,3.4,No,13,No,Low,0.4,260,4,24,628,1019,1299,8,8,9,No,No,Yes,0
101120,1180,Yes,2.5,No,0,Yes,Medium,0.1,90,6,1,168,540,348,7,5,19,Yes,Yes,Yes,0
101121,1244,No,1.2,No,11,No,Medium,0.9,145,7,12,609,784,1671,6,4,17,Yes,Yes,Yes,1
101122,1587,Yes,1.0,No,0,Yes,Medium,0.7,127,8,0,767,1343,1347,15,14,14,Yes,Yes,Yes,0
101123,1333,Yes,0.7,Yes,0,Yes,Medium,1.1,173,3,4,1197,2017,1058,20,26,19,Yes,Yes,No,0
101124,1016,No,1.4,No,6,No,Low,0.7,192,2,11,889,1759,1336,6,1,14,Yes,Yes,No,0
101125,875,Yes,1.6,Yes,0,No,Medium,1.0,182,0,2,25,1311,1465,10,6,8,Yes,Yes,No,0
101126,2096,Yes,3.2,Yes,5,Yes,Low,1.2,205,3,5,1351,1485,333,7,3,5,Yes,Yes,Yes,0
101127,,No,1.0,,,No,,0.7,111,,8,,1486,,8,7,16,No,Yes,,1
101128,1632,Yes,0.8,Yes,2,Yes,Low,0.7,192,6,22,890,2010,4012,3,2,2,Yes,Yes,Yes,0
101129,1444,Yes,4.9,Yes,6,Yes,Low,0.2,215,9,8,149,1810,3305,3,10,29,Yes,Yes,Yes,1
101130,1201,Yes,3.4,Yes,1,Yes,Medium,1.1,122,2,5,670,819,2977,18,5,14,Yes,Yes,Yes,0
